from,to,weight,LOC,NACE_group,PG
134,68,2.4969199178644765,TRIESTE,RES,UNI
147,134,0.5010266940451745,TRIESTE,RES,BIO
586,80,0.16427104722792607,TRIESTE,RES,ENG
587,123,2.16290212183436,TRIESTE,RES,PCM
228,5,2.1546885694729636,TRIESTE,RES,UNI
8,647,0.08213552361396304,TRIESTE,RES,UNI
588,5,0.02464065708418891,TRIESTE,RES,UNI
589,134,0.2272416153319644,TRIESTE,RES,PCM
590,1019,0.4134154688569473,UDINE,RES,ENG
5,134,0.9965776865160848,TRIESTE,RES,PCM
591,68,3.055441478439425,TRIESTE,RES,UNI
592,1020,0.8733744010951403,TRIESTE,RES,MAN
5,134,1.8069815195071868,TRIESTE,RES,PCM
593,5,0.5420944558521561,TRIESTE,RES,UNI
5,647,0.17248459958932238,TRIESTE,RES,UNI
8,123,2.083504449007529,TRIESTE,RES,PCM
18,134,0.4490075290896646,TRIESTE,RES,PCM
5,647,0.6926762491444216,TRIESTE,RES,ENG
140,1021,1.2375085557837098,TRIESTE,RES,BIO
594,134,0.9774127310061602,TRIESTE,RES,ENG
218,559,2.8884325804243667,TRIESTE,RES,UNI
121,5,1.8261464750171117,TRIESTE,RES,UNI
5,578,2.5927446954141,TRIESTE,RES,ENG
207,134,0.6269678302532512,TRIESTE,RES,PCM
27,134,0.4243668720054757,TRIESTE,RES,PCM
8,647,0.9007529089664612,TRIESTE,RES,UNI
5,123,1.426420260095825,TRIESTE,RES,UNI
134,559,2.951403148528405,TRIESTE,RES,BIO
134,68,0.2108145106091718,TRIESTE,RES,UNI
30,5,1.659137577002053,TRIESTE,RES,UNI
22,647,1.995893223819302,TRIESTE,RES,UNI
8,5,0.9965776865160848,TRIESTE,RES,UNI
594,134,0.9774127310061602,TRIESTE,RES,ENG
595,5,0.5284052019164955,TRIESTE,RES,UNI
22,68,0.7474332648870636,TRIESTE,RES,UNI
105,134,0.947296372347707,TRIESTE,RES,PCM
40,134,0.999315537303217,TRIESTE,RES,PCM
596,123,0.5420944558521561,TRIESTE,RES,UNI
597,170,0.08213552361396304,UDINE,RES,PCM
18,68,1.911019849418207,TRIESTE,RES,UNI
598,1022,0.5776865160848734,Coast,RES,ENG
370,689,0.865160848733744,TRIESTE,RES,UNI
91,123,2.3436002737850785,TRIESTE,RES,UNI
599,647,2.1820670773442847,TRIESTE,RES,UNI
147,134,0.24914442162902123,TRIESTE,RES,ENG
600,1023,2.2587268993839835,UDINE,RES,MAN
601,123,0.13963039014373715,TRIESTE,RES,UNI
602,68,0.4928131416837782,TRIESTE,RES,UNI
41,134,0.5968514715947981,TRIESTE,RES,PCM
18,134,1.6618754277891854,TRIESTE,RES,ENG
5,123,3.425051334702258,TRIESTE,RES,UNI
68,134,2.0643394934976045,TRIESTE,RES,PCM
5,80,0.2464065708418891,TRIESTE,RES,ENG
5,123,1.7768651608487338,TRIESTE,RES,UNI
5,134,0.32854209445585214,TRIESTE,RES,BIO
8,68,0.9965776865160848,TRIESTE,RES,UNI
5,80,0.16427104722792607,TRIESTE,RES,ENG
5,288,0.8295687885010267,TRIESTE,RES,ENG
123,5,1.4921286789869952,TRIESTE,RES,UNI
22,647,1.8151950718685832,TRIESTE,RES,UNI
603,134,2.9130732375085557,TRIESTE,RES,BIO
218,134,0.5338809034907598,TRIESTE,RES,PCM
27,1024,0.5010266940451745,TRIESTE,RES,PCM
28,134,0.49828884325804246,TRIESTE,RES,PCM
5,68,2.595482546201232,TRIESTE,RES,UNI
5,1021,0.30116358658453113,TRIESTE,RES,PCM
22,134,2.9842573579739904,TRIESTE,RES,PCM
134,68,0.9938398357289528,TRIESTE,RES,UNI
18,7,2.099931553730322,TRIESTE,RES,ENG
135,7,1.1772758384668036,TRIESTE,RES,ENG
604,440,0.4654346338124572,GORIZIA,RES,PCM
519,647,0.999315537303217,TRIESTE,SER,UNI
17,1025,5,TRIESTE,SER,MAN
368,1026,3.0910335386721424,TRIESTE,SER,MAN
200,105,4.689938398357289,TRIESTE,SER,ENG
5,558,2.9979466119096507,TRIESTE,SER,ENG
605,1027,1.7768651608487338,UDINE,SER,ENG
218,105,0.49828884325804246,TRIESTE,SER,ENG
606,1028,1.1225188227241616,Mountain,SER,ENG
607,1029,0.4079397672826831,UDINE,SER,ARC
18,105,2.2505133470225873,TRIESTE,SER,ENG
5,1030,1.3552361396303902,GORIZIA,SER,MAN
27,272,0.07939767282683094,TRIESTE,SER,NAV
608,1031,0.27652292950034224,MANIAGO,SER,MAN
200,266,0.0027378507871321,UDINE,SER,ENG
200,266,0.0027378507871321,UDINE,SER,ENG
18,1032,0.2737850787132101,UDINE,SER,ENG
609,1031,2.5051334702258727,MANIAGO,SER,MAN
18,428,0.03011635865845311,UDINE,SER,ENG
609,1031,2.5051334702258727,MANIAGO,SER,MAN
610,322,0.2245037645448323,MANIAGO,SER,MAN
8,1033,0.2299794661190965,MANIAGO,SER,UNI
409,1034,0.5776865160848734,Mountain,SER,AGR
51,1035,0.07665982203969883,UDINE,SER,BIO
40,1036,0.29842573579739906,UDINE,SER,ENG
8,1037,0.9965776865160848,UDINE,SER,ENG
18,1037,5,UDINE,SER,ENG
611,1038,0.5010266940451745,TRIESTE,SER,ENG
37,266,4.131416837782341,UDINE,SER,MAN
5,1039,0.4161533196440794,UDINE,SER,ENG
612,1040,0.9965776865160848,UDINE,SER,ARC
85,1037,1.7193702943189595,UDINE,SER,ENG
256,92,0.4928131416837782,UDINE,SER,ENG
185,552,0.35592060232717315,Mountain,SER,PCM
613,1041,0.5393566050650239,UDINE,SER,UNI
27,1041,1.3059548254620124,UDINE,SER,UNI
614,1041,0.1943874058863792,UDINE,SER,ARC
615,1041,0.2026009582477755,UDINE,SER,UNI
5,1042,0.9965776865160848,TRIESTE,SER,ARC
41,178,0.12594113620807665,PORDENONE,SER,MAN
616,218,0.5366187542778919,TRIESTE,SER,UNI
222,267,0.8788501026694046,TRIESTE,SER,ENG
617,431,2.954140999315537,TRIESTE,SER,BIO
618,685,0.7446954140999316,TRIESTE,SER,BIO
619,785,1.2758384668035592,TRIESTE,SER,NAV
620,1043,0.9965776865160848,UDINE,SER,ENG
85,1044,3.033538672142368,UDINE,SER,MAN
535,691,0.15605749486652978,TRIESTE,SER,BIO
27,1045,0.5338809034907598,PORDENONE,SER,ENG
621,338,0.7446954140999316,TRIESTE,SER,ENG
40,1046,0.24914442162902123,UDINE,SER,ENG
622,1043,0.29021218343600275,UDINE,SER,ENG
623,1047,1.9685147159479808,PORDENONE,SER,MAN
91,738,0.5229295003422314,MANIAGO,SER,ENG
624,1045,1.3552361396303902,PORDENONE,SER,ENG
18,185,0.47091033538672145,Coast,SER,ENG
8,4,0.2874743326488706,UDINE,SER,BIO
621,338,0.7446954140999316,TRIESTE,SER,ENG
40,1046,0.24914442162902123,UDINE,SER,ENG
625,691,0.188911704312115,TRIESTE,SER,BIO
626,342,1.1663244353182751,UDINE,SER,ENG
627,1048,1.4921286789869952,Coast,SER,UNI
8,342,1.002053388090349,UDINE,SER,ENG
8,1049,0.9965776865160848,TRIESTE,SER,MAN
628,1050,5,UDINE,SER,MAN
489,1051,2.1765913757700206,TRIESTE,SER,MAN
525,1051,0.11772758384668036,TRIESTE,SER,ARC
5,1052,1.6153319644079398,TRIESTE,SER,ARC
629,488,3.646817248459959,PORDENONE,SER,PCM
5,1053,2.926762491444216,TRIESTE,SER,ENG
342,626,1.1663244353182751,TRIESTE,SER,MAN
630,1054,1.911019849418207,Mountain,SER,UNI
16,1053,1.8535249828884328,TRIESTE,SER,ENG
631,1055,1.1772758384668036,GORIZIA,SER,ENG
18,1053,1.5578370978781657,TRIESTE,SER,ENG
632,24,0.0109514031485284,UDINE,SER,MAN
18,1053,1.6043805612594113,TRIESTE,SER,ENG
27,1056,0.17248459958932238,UDINE,PSER,ARC
4,1057,1.2594113620807663,UDINE,PSER,ARC
601,1058,0.6379192334017796,UDINE,PSER,UNI
28,1059,2.425735797399042,MANIAGO,PSER,ARC
80,1060,0.24914442162902123,Coast,PSER,ARC
633,601,0.8487337440109514,UDINE,PSER,ENG
634,601,0.5201916495550992,UDINE,PSER,ENG
18,152,0.16427104722792607,PORDENONE,PSER,ENG
379,152,1.9219712525667352,UDINE,PSER,ENG
27,1061,2.346338124572211,MANIAGO,PSER,UNI
8,675,2.349075975359343,UDINE,PSER,GBE
58,1062,1.3442847364818618,TRIESTE,PSER,ENG
22,675,1.3853524982888432,UDINE,PSER,GBE
8,1062,1.426420260095825,TRIESTE,PSER,PCM
27,1062,0.49007529089664614,TRIESTE,PSER,ENG
310,1062,1.2265571526351813,TRIESTE,PSER,ENG
124,1062,1.9767282683093772,TRIESTE,PSER,ENG
134,1062,1.4127310061601643,TRIESTE,PSER,PCM
8,675,0.919917864476386,UDINE,PSER,GBE
635,1062,2.3846680355920604,TRIESTE,PSER,PCM
67,1063,0.2108145106091718,UDINE,PSER,UNI
421,1062,2.390143737166325,TRIESTE,PSER,UNI
636,1064,1.3552361396303902,Coast,PSER,PCM
200,5,3.1950718685831623,TRIESTE,PSER,UNI
27,5,2.305270362765229,TRIESTE,PSER,UNI
185,8,1.1498973305954825,UDINE,PSER,UNI
637,8,0.5338809034907598,UDINE,PSER,UNI
5,8,0.3258042436687201,UDINE,PSER,UNI
638,8,3.6386036960985626,PORDENONE,PSER,UNI
5,8,0.9965776865160848,GORIZIA,PSER,UNI
639,8,3.252566735112936,UDINE,PSER,BIO
640,8,0.7446954140999316,UDINE,PSER,UNI
134,5,0.999315537303217,TRIESTE,PSER,UNI
578,5,0.9938398357289528,TRIESTE,PSER,UNI
641,5,0.2080766598220397,TRIESTE,PSER,UNI
185,5,0.5147159479808351,TRIESTE,PSER,UNI
105,5,1.3880903490759753,GORIZIA,PSER,UNI
68,22,2.4914442162902124,TRIESTE,PSER,UNI
642,8,0.10677618069815197,UDINE,PSER,UNI
22,8,1.998631074606434,UDINE,PSER,UNI
68,5,0.9965776865160848,TRIESTE,PSER,UNI
549,5,0.5393566050650239,TRIESTE,PSER,UNI
231,5,0.2381930184804928,TRIESTE,PSER,UNI
643,5,1.3305954825462012,TRIESTE,PSER,UNI
8,5,3.3374401095140316,TRIESTE,PSER,UNI
535,22,0.5010266940451745,TRIESTE,PSER,UNI
22,5,0.999315537303217,TRIESTE,PSER,UNI
644,5,0.49828884325804246,TRIESTE,PSER,UNI
386,22,0.5010266940451745,TRIESTE,PSER,UNI
41,8,1.2922655715263518,UDINE,PSER,ENG
30,5,1.1170431211498972,TRIESTE,PSER,UNI
645,8,0.33401779603011633,UDINE,PSER,UNI
4,5,0.2381930184804928,TRIESTE,PSER,MAN
68,22,0.785763175906913,TRIESTE,PSER,UNI
27,8,1.8042436687200547,UDINE,PSER,ENG
123,5,1.995893223819302,TRIESTE,PSER,UNI
147,8,0.49007529089664614,UDINE,PSER,UNI
559,8,3.34839151266256,UDINE,PSER,UNI
525,8,3.0937713894592744,UDINE,PSER,UNI
646,22,0.4928131416837782,TRIESTE,PSER,UNI
647,8,0.9965776865160848,UDINE,PSER,UNI
18,8,1.1772758384668036,UDINE,PSER,UNI
511,8,0.6652977412731006,PORDENONE,PSER,UNI
5,8,2.305270362765229,UDINE,PSER,UNI
18,5,2.305270362765229,TRIESTE,PSER,UNI
18,8,1.136208076659822,UDINE,PSER,UNI
134,5,0.9965776865160848,TRIESTE,PSER,UNI
647,5,0.1697467488021903,TRIESTE,PSER,UNI
18,22,2.3436002737850785,TRIESTE,PSER,UNI
5,8,1.845311430527036,UDINE,PSER,UNI
30,8,2.0917180013689256,UDINE,PSER,UNI
8,5,0.6707734428473648,TRIESTE,PSER,UNI
648,8,0.9308692676249144,UDINE,PSER,UNI
649,8,3.34839151266256,UDINE,PSER,UNI
58,22,1.88911704312115,TRIESTE,PSER,UNI
94,8,1.6372347707049966,UDINE,PSER,UNI
141,5,1.1772758384668036,TRIESTE,PSER,UNI
27,8,2.351813826146475,UDINE,PSER,UNI
134,22,0.49828884325804246,TRIESTE,PSER,UNI
18,5,0.9965776865160848,TRIESTE,PSER,UNI
109,8,0.19164955509924708,PORDENONE,PSER,UNI
58,8,0.03832991101984941,UDINE,PSER,UNI
4,8,2.2587268993839835,UDINE,PSER,ENG
650,8,0.49828884325804246,UDINE,PSER,UNI
134,22,0.9965776865160848,TRIESTE,PSER,UNI
5,8,0.6598220396988365,GORIZIA,PSER,UNI
177,8,3.34839151266256,UDINE,PSER,UNI
244,8,0.35592060232717315,UDINE,PSER,UNI
8,5,0.16427104722792607,TRIESTE,PSER,UNI
651,8,2.7214236824093088,UDINE,PSER,UNI
134,5,1.2922655715263518,TRIESTE,PSER,UNI
9,5,0.2546201232032854,TRIESTE,PSER,UNI
8,5,0.1998631074606434,TRIESTE,PSER,UNI
134,8,2.844626967830253,UDINE,PSER,UNI
288,8,0.7008898015058179,UDINE,PSER,UNI
147,22,2.3436002737850785,TRIESTE,PSER,UNI
652,8,1.596167008898015,UDINE,PSER,UNI
30,22,0.5010266940451745,TRIESTE,PSER,UNI
5,22,2.0917180013689256,TRIESTE,PSER,UNI
647,5,2.212183436002738,TRIESTE,PSER,UNI
18,8,1.7440109514031483,UDINE,PSER,UNI
8,5,0.07939767282683094,TRIESTE,PSER,UNI
37,22,3.2087611225188226,TRIESTE,PSER,UNI
8,5,1.0047912388774811,TRIESTE,PSER,UNI
648,5,2.924024640657084,TRIESTE,PSER,UNI
647,8,0.08213552361396304,UDINE,PSER,UNI
653,5,0.7474332648870636,TRIESTE,PSER,UNI
654,8,1.3552361396303902,UDINE,PSER,UNI
648,8,0.5557837097878165,UDINE,PSER,UNI
655,8,2.3436002737850785,UDINE,PSER,UNI
5,8,2.351813826146475,UDINE,PSER,UNI
232,8,0.4845995893223819,UDINE,PSER,UNI
313,5,0.5366187542778919,TRIESTE,PSER,UNI
656,8,0.3258042436687201,UDINE,PSER,UNI
41,8,1.1772758384668036,UDINE,PSER,UNI
5,8,1.0841889117043122,UDINE,PSER,UNI
123,5,0.188911704312115,TRIESTE,PSER,UNI
22,5,1.1772758384668036,TRIESTE,PSER,UNI
657,5,1.2594113620807663,TRIESTE,PSER,UNI
658,5,1.949349760438056,TRIESTE,PSER,UNI
659,5,0.24914442162902123,TRIESTE,PSER,UNI
18,8,2.3436002737850785,UDINE,PSER,UNI
660,22,0.5010266940451745,TRIESTE,PSER,UNI
148,22,0.5065023956194388,TRIESTE,PSER,UNI
5,8,0.1998631074606434,UDINE,PSER,UNI
661,5,0.5229295003422314,TRIESTE,PSER,UNI
662,5,0.5010266940451745,TRIESTE,PSER,UNI
663,22,0.2053388090349076,TRIESTE,PSER,UNI
664,8,3.34839151266256,UDINE,PSER,UNI
18,8,0.33127994524298426,UDINE,PSER,UNI
27,5,1.3333333333333333,TRIESTE,PSER,UNI
665,5,0.5010266940451745,TRIESTE,PSER,UNI
18,8,2.3326488706365502,UDINE,PSER,UNI
666,5,1.9301848049281312,TRIESTE,PSER,UNI
667,5,0.49555099247091033,TRIESTE,PSER,UNI
668,5,0.3860369609856263,TRIESTE,PSER,UNI
134,8,0.3258042436687201,UDINE,PSER,UNI
669,8,0.29842573579739906,UDINE,PSER,UNI
670,8,1.6043805612594113,UDINE,PSER,UNI
671,8,0.10677618069815197,UDINE,PSER,UNI
27,5,1.426420260095825,TRIESTE,PSER,UNI
134,5,0.16427104722792607,TRIESTE,PSER,UNI
672,22,0.16700889801505817,TRIESTE,PSER,UNI
344,8,0.4928131416837782,UDINE,PSER,UNI
8,5,0.2464065708418891,TRIESTE,PSER,UNI
86,5,1.215605749486653,GORIZIA,PSER,UNI
99,8,1.998631074606434,UDINE,PSER,BIO
673,8,0.7063655030800822,UDINE,PSER,UNI
674,8,2.844626967830253,UDINE,PSER,UNI
68,8,0.9965776865160848,UDINE,PSER,UNI
27,22,2.3436002737850785,TRIESTE,PSER,UNI
675,8,0.621492128678987,UDINE,PSER,UNI
648,8,0.5886379192334018,UDINE,PSER,UNI
676,8,0.2600958247775496,UDINE,PSER,UNI
677,8,1.3442847364818618,UDINE,PSER,UNI
134,5,0.27652292950034224,TRIESTE,PSER,UNI
561,22,2.425735797399042,TRIESTE,PSER,UNI
41,8,3.3867214236824092,PORDENONE,PSER,UNI
123,5,1.8809034907597535,TRIESTE,PSER,UNI
9,22,0.2546201232032854,TRIESTE,PSER,UNI
8,5,3.24435318275154,TRIESTE,PSER,UNI
68,5,0.49828884325804246,TRIESTE,PSER,UNI
8,5,0.999315537303217,TRIESTE,PSER,UNI
678,22,0.4928131416837782,TRIESTE,PSER,UNI
41,8,2.3436002737850785,UDINE,PSER,PCM
22,5,0.999315537303217,TRIESTE,PSER,UNI
315,8,1.7631759069130732,UDINE,PSER,UNI
18,22,0.999315537303217,TRIESTE,PSER,UNI
58,5,3.008898015058179,TRIESTE,PSER,UNI
679,5,2.9979466119096507,TRIESTE,PSER,UNI
134,8,0.7063655030800822,UDINE,PSER,UNI
58,8,2.5544147843942504,UDINE,PSER,UNI
121,5,3.1074606433949348,TRIESTE,PSER,UNI
8,22,0.15331964407939766,TRIESTE,PSER,UNI
5,8,2.6365503080082138,UDINE,PSER,UNI
218,5,2.406570841889117,TRIESTE,PSER,UNI
123,5,1.2594113620807663,TRIESTE,PSER,UNI
30,5,1.2785763175906912,TRIESTE,PSER,UNI
134,8,0.16427104722792607,UDINE,PSER,UNI
8,22,0.2190280629705681,TRIESTE,PSER,UNI
680,5,5,TRIESTE,PSER,UNI
681,1065,2.2477754962354553,UDINE,PSER,BIO
8,1066,0.9965776865160848,UDINE,PSER,MAN
681,1065,0.922655715263518,UDINE,PSER,BIO
682,1065,0.8815879534565366,UDINE,PSER,MAN
682,1065,0.8815879534565366,UDINE,PSER,MAN
8,1067,0.2600958247775496,UDINE,PSER,PCM
683,4,2.3436002737850785,UDINE,PSER,BIO
684,685,0.34223134839151265,TRIESTE,PSER,ARC
5,1068,0.5941136208076659,TRIESTE,PSER,BIO
685,379,1.1772758384668036,PORDENONE,PSER,BIO
78,4,1.538672142368241,UDINE,PSER,BIO
379,4,1.845311430527036,UDINE,PSER,ENG
78,4,3.008898015058179,UDINE,PSER,BIO
685,683,2.00684462696783,UDINE,PSER,BIO
236,4,1.218343600273785,UDINE,PSER,FAR
686,4,2.0917180013689256,UDINE,PSER,ENG
687,685,0.02190280629705681,GORIZIA,PSER,ARC
49,4,2.2587268993839835,UDINE,PSER,PCM
8,685,0.621492128678987,GORIZIA,PSER,ENG
525,685,3.008898015058179,TRIESTE,PSER,ENG
688,685,0.6598220396988365,TRIESTE,PSER,ENG
689,4,3.805612594113621,UDINE,PSER,FAR
78,4,2.7624914442162902,UDINE,PSER,BIO
685,379,1.8042436687200547,PORDENONE,PSER,ENG
78,4,1.678302532511978,UDINE,PSER,BIO
18,1069,0.243668720054757,UDINE,PSER,BIO
8,4,0.999315537303217,UDINE,PSER,ENG
690,4,0.30937713894592744,Mountain,PSER,ENG
72,4,3.512662559890486,UDINE,PSER,BIO
691,379,2.0588637919233403,PORDENONE,PSER,ENG
200,379,2.3436002737850785,PORDENONE,PSER,ENG
108,519,0.4188911704312115,TRIESTE,PSER,UNI
78,519,0.3668720054757016,TRIESTE,PSER,UNI
692,78,0.2683093771389459,PORDENONE,PSER,BIO
27,519,0.7091033538672142,TRIESTE,PSER,BIO
5,78,1.998631074606434,PORDENONE,PSER,BIO
379,78,1.13347022587269,PORDENONE,PSER,ENG
27,78,4.8815879534565365,PORDENONE,PSER,PCM
693,78,1.0047912388774811,PORDENONE,PSER,BIO
5,78,1.754962354551677,PORDENONE,PSER,ENG
78,519,0.919917864476386,TRIESTE,PSER,BIO
519,78,0.919917864476386,PORDENONE,PSER,BIO
27,78,0.5311430527036276,PORDENONE,PSER,PCM
8,78,0.2327173169062286,PORDENONE,PSER,ENG
694,1070,0.16153319644079395,GORIZIA,PSER,MAN
40,1071,1.678302532511978,UDINE,PSER,MAN
695,681,1.3388090349075976,UDINE,PSER,BIO
696,1072,2.3326488706365502,UDINE,PSER,PCM
695,681,2.6639288158795345,UDINE,PSER,BIO
697,586,0.15058179329226556,MANIAGO,PSER,MAN
698,1073,2.324435318275154,TRIESTE,PSER,MAN
80,586,0.5831622176591376,MANIAGO,PSER,MAN
699,700,0.9500342231348392,Coast,PSER,MAN
280,702,0.4161533196440794,UDINE,PSER,MAN
700,702,0.22176591375770024,Coast,PSER,MAN
78,702,1.538672142368241,UDINE,PSER,MAN
429,1074,0.5092402464065708,Coast,PSER,MAN
18,702,3.345653661875428,UDINE,PSER,MAN
701,280,0.31759069130732376,UDINE,PSER,MAN
22,280,0.13141683778234087,Coast,PSER,MAN
702,280,1.426420260095825,UDINE,PSER,MAN
702,280,1.426420260095825,UDINE,PSER,MAN
21,280,0.38329911019849416,Mountain,PSER,MAN
703,280,0.33401779603011633,UDINE,PSER,MAN
415,1075,1.4784394250513346,PORDENONE,PSER,BIO
704,280,0.08213552361396304,UDINE,PSER,MAN
170,576,0.8980150581793293,UDINE,OTH,GBE
705,439,1.593429158110883,Coast,OTH,ENG
706,1076,0.70362765229295,Mountain,OTH,MAN
12,1077,0.19164955509924708,UDINE,OTH,GBE
702,1078,0.9527720739219712,Mountain,OTH,ARC
8,1079,0.9965776865160848,TRIESTE,OTH,MAN
8,648,0.5886379192334018,TRIESTE,OTH,UNI
8,648,0.9308692676249144,TRIESTE,OTH,UNI
5,648,0.5557837097878165,TRIESTE,OTH,UNI
5,648,2.9349760438056127,TRIESTE,OTH,UNI
12,1080,2.510609171800137,UDINE,OTH,MAN
5,1081,1.3497604380561261,TRIESTE,OTH,MAN
5,651,0.48186173853524983,MONFALCONE,OTH,UNI
627,651,2.639288158795346,MONFALCONE,OTH,UNI
707,1082,3.9561943874058865,PORDENONE,OTH,MAN
708,1083,2.0917180013689256,Coast,OTH,MAN
5,1084,1.1772758384668036,PORDENONE,OTH,ENG
262,1084,2.425735797399042,PORDENONE,OTH,ENG
